from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,title
1.43322E+15,TEEPR 趣味新聞,全世界都被騙了,2016-10-27T04:30:09+0000,link,http://www.teepr.com/582711/jonhsieh/nasa%e7%9a%84%e5%a4%aa%e7%a9%ba%e7%ab%99%e7%9b%b4%e6%92%ad%e6%98%af%e5%81%87%e7%9a%84/,1433215316907826_1892344847661535,1775,78,38,NASA的世界爆紅太空站直播被爆料是「假的」，讓網友紛紛罵說「我還看了那麼久…」
1.43322E+15,TEEPR 趣味新聞,"大家都不知道的悲慘真相

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-27T04:00:37+0000,link,http://www.teepr.com/582291/angelpan/%e5%ae%89%e6%b5%b7%e7%91%9f%e8%96%87%e8%87%aa%e7%88%86%e3%80%8c%e7%95%b6%e5%b9%b4%e9%a0%98%e7%8d%8e%e5%81%87%e6%83%ba%e6%83%ba%e5%8e%9f%e5%9b%a0%e3%80%8d%e8%b6%85%e5%bf%83%e9%85%b8/,1433215316907826_1892330784329608,17352,58,327,從美國甜心到「假面甜心」，安海瑟薇自爆「當年領獎我假裝很高興」！背後有洋蔥…
1.43322E+15,TEEPR 趣味新聞,真的太美了！,2016-10-27T03:00:38+0000,link,http://www.teepr.com/582254/angelpan/%e5%aa%bd%e5%aa%bd%e5%b9%ab%e5%a5%b3%e5%85%92%e6%88%bf%e9%96%93%e7%95%ab%e3%80%8a%e9%ad%94%e9%ab%ae%e5%a5%87%e7%b7%a3%e3%80%8b/,1433215316907826_1892312884331398,7745,79,386,媽媽為女兒打造「史上最強《魔髮奇緣》壁畫」，變色龍旁邊細節完美到網友爆忌妒問：「缺乾女兒嗎？」(10張)
1.43322E+15,TEEPR 趣味新聞,這就是為什麼你罹患單身病,2016-10-27T02:22:40+0000,link,http://www.teepr.com/578709/cindyleung/7%e5%80%8b%e7%b6%93%e7%a0%94%e7%a9%b6%e8%ad%89%e5%af%a6%e3%80%8c%e5%96%ae%e8%ba%ab%e5%85%b6%e5%af%a6%e6%98%af%e5%9b%a0%e7%82%ba%e5%a4%aa%e8%81%b0%e6%98%8e%e3%80%8d%e7%9a%84%e7%9c%9f%e7%9b%b8%ef%bc%8c/,1433215316907826_1892291401000213,4905,141,595,7個研究發現證實「太聰明會讓你嚴重單身」！#5是處女座的特徵吧…
1.43322E+15,TEEPR 趣味新聞,這種我可以！,2016-10-27T02:00:49+0000,link,http://www.teepr.com/582125/edwardliu/%e3%80%8c%e6%a5%b5%e7%b0%a1%e4%b8%bb%e7%be%a9%e3%80%8d%e7%b5%95%e7%be%8e%e5%88%ba%e9%9d%92/,1433215316907826_1892283717667648,6342,55,530,30幾個會讓你24小時都時尚的「極簡主義」絕美刺青。
1.43322E+15,TEEPR 趣味新聞,婚禮照片就能看出來！,2016-10-27T01:00:53+0000,link,http://www.teepr.com/582233/adrianchiang/%e5%a9%9a%e7%a6%ae%e7%85%a7%e7%89%87%e5%88%a4%e6%96%b7%e5%a9%9a%e5%a7%bb%e9%95%b7%e7%9f%ad/,1433215316907826_1892261797669840,1594,11,28,從婚禮照片就能「看出一段婚姻注定會失敗」！婚禮攝影師表示「注意新娘新郎切蛋糕時」…
1.43322E+15,TEEPR 趣味新聞,"好...好辣！

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-27T00:01:07+0000,link,http://www.teepr.com/455604/lexychang/%e7%9c%9f%e4%ba%ba%e6%98%a5%e9%ba%97/,1433215316907826_1892244597671560,6738,134,281,上半身就已經夠火辣了，「鏡頭一往下拉」我才知道什麼叫「100%真人版春麗」！
1.43322E+15,TEEPR 趣味新聞,超瘋狂！,2016-10-26T23:01:15+0000,link,http://www.teepr.com/455459/sharonlian/%e8%b7%a8%e6%80%a7%e5%88%a5%e8%80%85%e9%be%8d%e5%a5%b3%e5%88%87%e9%99%a4%e9%bc%bb%e5%ad%90%e8%80%b3%e6%9c%b5/,1433215316907826_1892209414341745,3377,84,81,這名跨性別者整形好幾次想要把自己變成一條龍，最近把鼻子和耳朵切除的模樣真的太驚人了！
1.43322E+15,TEEPR 趣味新聞,你認得出來嗎？,2016-10-26T18:01:30+0000,link,http://www.teepr.com/456448/sharonlian/%e5%ae%8b%e4%bb%b2%e5%9f%ba-top-%e6%9d%8e%e9%8d%be%e7%a2%a9-%e9%87%91%e5%ae%87%e5%bd%ac/,1433215316907826_1892065467689473,3477,16,74,看完這些「迷倒眾生的韓國oppa」童年萌照，我確信男神真的是從小養成！
1.43322E+15,TEEPR 趣味新聞,會更粗嗎？,2016-10-26T17:01:34+0000,link,http://www.teepr.com/437077/dariaguo/%e6%81%90%e6%80%96%e7%9a%84%e9%8c%af%e8%aa%a4%e8%bf%b7%e6%80%9d/,1433215316907826_1892042324358454,4491,61,750,35個你再不知道就會繼續活在謊言中的「必須修正錯誤迷思」。#22真的是把我害的好慘啊！
1.43322E+15,TEEPR 趣味新聞,"呃...

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-26T16:01:46+0000,link,http://www.teepr.com/582522/jonhsieh/17%e5%80%8b%e6%97%a5%e6%9c%ac%e7%84%a1%e6%a5%b5%e9%99%90%e7%8e%a9%e5%85%b7/,1433215316907826_1892020721027281,1321,21,32,17個連解釋都點難的「日本無極限變態玩具」。
1.43322E+15,TEEPR 趣味新聞,"其實很準呢

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-26T15:40:33+0000,link,http://www.teepr.com/580970/juliewu/%e5%a6%82%e4%bd%95%e7%9c%8b%e5%87%ba%e4%b8%80%e5%80%8b%e4%ba%ba%e7%9a%84%e5%90%8c%e6%83%85%e5%bf%83/,1433215316907826_1892009397695080,1212,7,56,專家表示「想要知道一個人有沒有善心」，問他有多少錢就知道了。
1.43322E+15,TEEPR 趣味新聞,太恐怖了！,2016-10-26T15:20:18+0000,link,http://www.teepr.com/582532/juliewu/%e5%a5%b3%e5%ad%90%e8%ba%ab%e4%b8%8a%e6%9c%8960%e5%85%ac%e6%96%a4%e9%87%8d%e7%9a%84%e8%85%ab%e7%98%a4/,1433215316907826_1892003564362330,3462,29,133,她的「體重像氣球般漲到124公斤」裡面長出超巨大60kg腫瘤怪獸，取出來看起來根本就活的！
1.43322E+15,TEEPR 趣味新聞,快儲存下來下次使用！,2016-10-26T15:01:24+0000,link,http://www.teepr.com/582131/adrianchiang/gg%e7%85%a7%e5%9b%9e%e7%b5%95%e4%bf%a1%e6%8b%92%e7%b5%95%e7%b4%84%e6%b3%a1%e6%96%b9%e6%b3%95/,1433215316907826_1891997754362911,1602,5,53,她分享「男生傳GG照時的正式打槍信」比大學錄取信還專業！常見問題「為何我陰莖未通過品管最低標準 」超狠！
1.43322E+15,TEEPR 趣味新聞,這太爆炸了,2016-10-26T14:40:22+0000,link,http://www.teepr.com/582319/adrianchiang/%e6%80%a7%e6%84%9f%e7%a9%ba%e5%a7%90songdami/,1433215316907826_1891986824364004,4968,92,200,氣質空姐一脫掉制服瞬間「爆炸」連平常穿著都擋不住，以後只能搭這航空了…
1.43322E+15,TEEPR 趣味新聞,不要覺得噁心，他們很可憐！,2016-10-26T14:28:03+0000,link,http://www.teepr.com/518475/adayang/10%e5%80%8b%e7%9c%8b%e5%ae%8c%e8%ae%93%e4%bd%a0%e5%be%9e%e9%a0%ad%e7%9a%ae%e7%99%bc%e9%ba%bb%e5%88%b0%e8%85%b3%e5%ba%95%e7%9a%84%e3%80%8c%e4%b8%96%e7%95%8c%e6%81%90%e6%80%96%e8%87%b4%e5%91%bd%e9%87%8d/,1433215316907826_1891982877697732,2731,17,137,10個看完讓你從頭皮發麻到腳底的「世界恐怖致命重大疾病」，#7我真的無法想像…(非趣味)
1.43322E+15,TEEPR 趣味新聞,"其實可以很便宜！

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-26T14:24:26+0000,link,http://www.teepr.com/581728/angelpan/%e9%ab%98%e7%ad%92%e8%a5%aa%e8%b7%9f%e9%9e%8b/,1433215316907826_1891981614364525,1679,25,43,天才部落客花160塊成功打造「3萬名模潮流高跟鞋」，「襪子套上高跟鞋」瞬間走在時尚尖端！
1.43322E+15,TEEPR 趣味新聞,惡夢的開始...,2016-10-26T14:10:14+0000,link,http://www.teepr.com/582032/juliewu/30%E5%BC%B5%E5%AF%B6%E5%AF%B6%E7%90%86%E6%83%B3vs%E7%8F%BE%E5%AF%A6%E7%85%A7/,1433215316907826_1891977604364926,5862,29,294,30張證明寶寶絕對是最難搞模特兒的「現實vs.期望失敗對比照」。
1.43322E+15,TEEPR 趣味新聞,大家都不懂，這才敬業啊,2016-10-26T13:45:19+0000,link,http://www.teepr.com/582395/juliewu/%e5%a5%b3%e4%b8%bb%e6%92%ad%e7%b4%a0%e9%a1%8f%e6%92%ad%e5%9c%b0%e9%9c%87%e6%96%b0%e8%81%9e/,1433215316907826_1891967927699227,1585,13,7,氣質女主播播報地震新聞素顏上陣網友說：「比地震還震撼」，但這才真正敬業！
1.43322E+15,TEEPR 趣味新聞,"這樣狗狗不會想要輕生嗎？

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-26T13:30:32+0000,link,http://www.teepr.com/582521/jonhsieh/38%e5%bc%b5%e8%b6%85%e7%88%86%e7%ac%91%e4%bd%8e%e6%88%90%e6%9c%ac%e8%ae%8a%e8%a3%9d/,1433215316907826_1891961641033189,5004,48,231,日本女生用紙板把自己狗狗變成最爆笑的紙板人物！獅子那張絕對會讓你噴笑！(38張)
1.43322E+15,TEEPR 趣味新聞,范爺居然被逼走？！,2016-10-26T13:15:21+0000,link,http://www.teepr.com/582346/juliewu/%e8%8c%83%e5%86%b0%e5%86%b0%e8%a2%ab%e9%80%bc%e4%b8%8b%e5%8f%b0/,1433215316907826_1891956401033713,9711,42,71,范冰冰宣傳新片不到10分鐘就被逼「不下台就斷電」最後黯然離場。居然是因為人氣太旺…
1.43322E+15,TEEPR 趣味新聞,你看不到的最酷世界！,2016-10-26T13:00:42+0000,link,http://www.teepr.com/582372/jonhsieh/35%e5%bc%b5%e6%9c%80%e5%b0%8f%e4%b8%96%e7%95%8c%e6%94%9d%e5%bd%b1%e6%af%94%e8%b3%bd/,1433215316907826_1891951081034245,7175,41,622,35張最小世界攝影比賽得獎的「肉眼看不到的另一個世界」照片！
1.43322E+15,TEEPR 趣味新聞,"上""天堂""就靠這個！",2016-10-26T12:45:21+0000,link,http://www.teepr.com/582198/angelpan/%e3%80%8c%e5%b9%ab%e5%a5%b3%e5%8f%8b%e6%8b%8d%e6%a8%a1%e7%89%b9%e5%85%92%e7%be%8e%e7%85%a7%e3%80%8d3%e5%a4%a7%e7%a7%98%e6%8b%9b/,1433215316907826_1891944754368211,3430,114,225,男友必看！網紅正妹傳授「幫女友拍模特兒美照」3大秘招，「這2個字」是關鍵！
1.43322E+15,TEEPR 趣味新聞,他們眼中的世界！,2016-10-26T12:30:35+0000,link,http://www.teepr.com/582073/angelpan/%e8%89%b2%e7%9b%b2%e6%82%a3%e8%80%85%e7%9c%bc%e4%b8%ad%e7%9a%84%e4%b8%96%e7%95%8c/,1433215316907826_1891940021035351,15817,129,952,這就是「色盲患者眼中的世界」，跟我們想的非常不一樣！
1.43322E+15,TEEPR 趣味新聞,"真的太變態了...

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-26T12:15:19+0000,link,http://www.teepr.com/581603/jonhsieh/%e8%85%a6%e8%a2%8b%e7%82%b8%e6%8e%89%e6%bc%ab%e7%95%ab/,1433215316907826_1891934691035884,2848,27,272,28張會讓你腦袋炸掉的「變態漫畫」。
1.43322E+15,TEEPR 趣味新聞,7種不同「自我感覺良好」款式！,2016-10-26T12:00:56+0000,link,http://www.teepr.com/582064/jonhsieh/%e8%80%81%e9%97%86%e7%9b%b4%e6%8e%a5%e5%9c%a8%e5%ba%97%e5%89%8d%e6%8e%9b%e7%b4%85%e5%b8%83%e6%a2%9d%e8%aa%aa%e5%8f%af%e8%83%bd%e6%8e%a1%e8%a8%aa/,1433215316907826_1891928794369807,12424,145,556,7個已經「把其他有『採訪過』布條的餐廳」臉打爆的「超爆笑反擊布條」。馬英九那張真的太瞎了！
1.43322E+15,TEEPR 趣味新聞,來賓應該都快瘋了吧？,2016-10-26T11:45:15+0000,link,http://www.teepr.com/582215/jonhsieh/%e6%96%b0%e5%a8%98%e7%95%b6%e7%9c%be%e7%94%a8%e5%98%b4%e5%b7%b4%e7%8e%a9%e5%bc%84%e6%96%b0%e9%83%8e%e9%9b%99%e8%85%bf%e4%b8%ad%e7%9a%84%e7%8e%a9%e5%85%b7/,1433215316907826_1891922617703758,3473,165,202,這對中國夫妻的婚禮竟要求新娘當眾給新郎”口愛愛”！(影片)
1.43322E+15,TEEPR 趣味新聞,其實更髒！～,2016-10-26T11:30:34+0000,link,http://www.teepr.com/582063/angelpan/%e5%9c%a8%e9%a6%ac%e6%a1%b6%e5%9d%90%e5%a2%8a%e4%b8%8a%e9%8b%aa%e4%b8%80%e5%9c%88%e8%a1%9b%e7%94%9f%e7%b4%99/,1433215316907826_1891906294372057,1859,41,142,很多人覺得「馬桶坐墊上鋪衛生紙」比較乾淨，但這才最髒！
1.43322E+15,TEEPR 趣味新聞,好看程度確實有164億！,2016-10-26T11:15:21+0000,link,http://www.teepr.com/582076/juliewu/%e4%bd%a0%e7%9a%84%e5%90%8d%e5%ad%97%e5%9c%a8%e6%97%a5%e6%9c%ac%e7%a5%a8%e6%88%bf%e7%b4%80%e9%8c%84%e6%8e%92%e5%90%8d%e7%ac%ac9/,1433215316907826_1891900517705968,12910,89,276,《你的名字》票房破164億元已經超越宮崎駿的兩部作品「進入日片史上前十名」！更勝《阿凡達》！
1.43322E+15,TEEPR 趣味新聞,大家都不能理解媽媽的辛苦世界！,2016-10-26T11:00:51+0000,link,http://www.teepr.com/581990/sharonlian/%e6%84%9f%e5%8b%95%e5%aa%bd%e5%aa%bd%e4%ba%8c%e8%83%8e%e6%bc%ab%e7%95%ab/,1433215316907826_1891896891039664,1260,7,118,生育二胎的她將「全天下媽媽都懂的心情」畫成漫畫，媽咪們看到倒數第二張都淚腺崩壞了…
1.43322E+15,TEEPR 趣味新聞,"直接擁有銀河！

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-26T10:30:53+0000,link,http://www.teepr.com/581033/jonhsieh/27%e5%bc%b5%e6%98%9f%e8%b1%a1%e8%80%b3%e7%92%b0%e7%85%a7%e7%89%87/,1433215316907826_1891885284374158,3512,57,215,27款能讓你耳朵擁有全銀河系的「星象耳環」。
1.43322E+15,TEEPR 趣味新聞,可愛到爆！,2016-10-26T10:00:40+0000,link,http://www.teepr.com/582190/jonhsieh/%e5%91%a8%e5%ad%90%e7%91%9c%e5%b8%b6%e9%a0%98%e9%9a%8a%e5%8f%8b%e4%b8%80%e8%b5%b7%e7%84%a1%e9%85%8d%e6%a8%82%e8%a1%a8%e6%bc%94ppap/,1433215316907826_1891873684375318,8036,26,88,周子瑜帶領隊友一起無配樂表演《PPAP》，頭一轉過來萌到連心中的小鹿都被洗腦了！
1.43322E+15,TEEPR 趣味新聞,她還是好正點！,2016-10-26T09:30:27+0000,link,http://www.teepr.com/582225/angelpan/%e3%80%8a%e6%83%a1%e9%9d%88%e5%8f%a4%e5%a0%a16%ef%bc%9a%e6%9c%80%e7%b5%82%e7%ab%a0%e3%80%8b%e4%ba%8c%e7%89%88%e9%a0%90%e5%91%8a%e7%89%87%e5%87%ba%e7%88%90/,1433215316907826_1891862867709733,9413,128,832,《惡靈古堡6：最終章》143秒預告片出爐，最強惡龍現身讓戰鬥場面升到最高等級！
1.43322E+15,TEEPR 趣味新聞,你能混得下去就是因為有會為你尖叫的粉絲啊...,2016-10-26T09:00:34+0000,link,http://www.teepr.com/582250/juliewu/%e5%b0%8f%e8%b3%88%e6%bc%94%e5%94%b1%e6%9c%83%e5%8f%88%e5%b0%8d%e7%b2%89%e7%b5%b2%e6%9a%b4%e6%80%92%e4%ba%86/,1433215316907826_1891853044377382,8856,164,196,小賈再度在演唱會上對粉絲發飆大罵「妳們尖叫很討厭」，粉絲們反抗他直接甩麥克風走人！（影片）
1.43322E+15,TEEPR 趣味新聞,不放棄就會出現奇蹟！,2016-10-26T08:22:14+0000,link,http://www.teepr.com/577108/sharonlian/%e7%bc%ba%e6%b0%a7%e5%a4%b1%e6%ba%ab%e9%95%b7%e9%81%9466%e5%88%86%e9%90%98%e6%95%91%e5%9b%9e/,1433215316907826_1891839371045416,10807,23,336,小女孩掉入冰冷河中「冰凍缺氧長達66分鐘」，宣告死亡但醫生發狂不放棄改變醫學歷史！
1.43322E+15,TEEPR 趣味新聞,慘了,2016-10-26T08:00:28+0000,link,http://www.teepr.com/582065/adrianchiang/%e9%9d%9c%e9%a6%99%e8%a2%ab%e6%b3%b0%e5%9c%8brayskin%e6%89%93%e8%87%89/,1433215316907826_1891829057713114,1424,21,13,網美靜香自稱「受泰國面膜RaySkin邀請參訪」卻慘遭總公司「無情狂打臉」，網友直呼「丟臉丟到國外」！
1.43322E+15,TEEPR 趣味新聞,有這麼多？！,2016-10-26T07:00:29+0000,link,http://www.teepr.com/582214/jonhsieh/%e4%ba%9e%e6%b4%b2%e7%b5%b1%e7%a5%9e%e5%b9%b4%e6%94%b6%e5%85%a5%e9%ab%98%e9%81%94400%e8%90%ac/,1433215316907826_1891812207714799,3386,74,53,亞洲統神在節目透漏自己其實年收入高達400萬！主持人直接爆出「憑什麼？！」
1.43322E+15,TEEPR 趣味新聞,很心疼！,2016-10-26T06:00:14+0000,link,http://www.teepr.com/581980/jonhsieh/%e5%b7%a6%e5%b7%a6%e5%8f%b3%e5%8f%b3%e4%b8%8a%e7%af%80%e7%9b%ae%e5%95%8f%e7%ad%94/,1433215316907826_1891792457716774,6028,32,72,可愛雙胞胎「左左右右」被問到「3年來賺了多少錢？」時，答案萌到讓人不知該不該心疼！
1.43322E+15,TEEPR 趣味新聞,好天才的發明！,2016-10-26T05:00:50+0000,link,http://www.teepr.com/577503/cindyleung/%e6%8a%ab%e8%96%a9%e7%99%bd%e8%89%b2%e5%b0%8f%e5%9c%93%e6%a1%8c/,1433215316907826_1891775324385154,4365,14,77,原來外賣披薩都附贈的那個「白色小桌子」，就是拯救全披薩的「最偉大發明！」
1.43322E+15,TEEPR 趣味新聞,那個真的已經完全只剩下動物本能了,2016-10-26T04:30:27+0000,link,http://www.teepr.com/556997/dorislin/%e9%87%8e%e7%94%9f%e5%8b%95%e7%89%a9%e9%a4%8a%e5%a4%a7/,1433215316907826_1891767001052653,11645,97,688,9名「從小被野生動物撫養長大」的悲慘人類孩子，#8完全失去了成為人類的機會。
1.43322E+15,TEEPR 趣味新聞,首先，你需要一個很棒的化妝師,2016-10-26T04:00:53+0000,link,http://www.teepr.com/581374/adrianchiang/%e6%98%8e%e6%98%9f%e8%ab%8b%e9%80%a0%e5%9e%8b%e5%b8%ab%e5%89%8d%e5%be%8c%e5%b7%ae%e7%95%b0/,1433215316907826_1891759764386710,4602,16,74,15張證明你其實沒這麼路人甲的「巨星爆紅前 vs. 爆紅後」驚人反差照。都忘了艾瑪史東以前長這樣！
1.43322E+15,TEEPR 趣味新聞,漂亮，但看起來太危險了！,2016-10-26T03:00:52+0000,link,http://www.teepr.com/577976/cindyleung/%e6%9c%80%e6%81%90%e6%80%96%e7%9a%84%e5%bb%ba%e7%af%89%e7%89%a9/,1433215316907826_1891731661056187,2887,4,113,10個超越現代建築的「你可能會死」瘋狂建築，#1陣亡機率太高了！
1.43322E+15,TEEPR 趣味新聞,貓咪有這麼聽話嗎？！,2016-10-26T02:43:15+0000,link,http://www.teepr.com/104500/edwardliu/%E5%85%A9%E9%9A%BB%E7%8B%97%E7%8B%97%E5%92%8C%E8%B2%93%E5%92%AA%E7%BF%BB%E6%BB%BE/,1433215316907826_1891714311057922,5382,50,237,主人命令兩隻狗狗翻滾，但到了貓咪的時候…
1.43322E+15,TEEPR 趣味新聞,原來我跟姚明有差這麼多！,2016-10-26T02:00:58+0000,link,http://www.teepr.com/581606/edwardliu/%e4%b8%80%e5%a4%a9%e5%b0%b1%e6%9c%83%e8%ae%8a%e5%be%97%e6%9b%b4%e6%9c%89%e8%b6%a3/,1433215316907826_1891699561059397,2699,1,129,32張看完後你的一天就會變得更有趣的「驚奇趣味照」。
1.43322E+15,TEEPR 趣味新聞,快學起來啊！,2016-10-26T01:01:20+0000,link,http://www.teepr.com/579695/juliewu/23%e7%a8%ae%e6%b4%97%e8%a1%a3%e6%8a%80%e5%b7%a7/,1433215316907826_1891680867727933,4391,24,1085,23個會讓你衣服跪下感謝你的「終極洗衣小技巧」，烘乾衣服時把乾毛巾丟進去！
1.43322E+15,TEEPR 趣味新聞,我也有呢...,2016-10-25T23:01:07+0000,link,http://www.teepr.com/455710/sharonlian/%e7%b2%9f%e7%b2%92%e7%96%b9%e6%b2%bb%e7%99%82/,1433215316907826_1891646521064701,2807,95,513,10種能讓你解決「臉上惱人小白肉球」的不傷膚質純天然方法。
1.43322E+15,TEEPR 趣味新聞,最感人畫面,2016-10-25T18:01:32+0000,link,http://www.teepr.com/456179/calliechen/%e8%88%89%e9%87%8d%e9%81%8b%e5%8b%95%e5%93%a1%e5%92%8c%e7%bd%95%e7%97%85%e7%ab%a5%e7%9a%84%e5%8f%8b%e8%aa%bc/,1433215316907826_1891545931074760,8757,4,88,150公斤超壯舉重員遇見「老化比常人快10倍」小女孩後成為好友，他說「遇到她後才了解真正力量」！
1.43322E+15,TEEPR 趣味新聞,好強！,2016-10-25T17:01:52+0000,link,http://www.teepr.com/455785/sharonlian/%e6%89%8b%e7%b8%ab%e9%80%b2%e8%85%b9%e9%83%a8%e9%81%bf%e5%85%8d%e6%88%aa%e8%82%a2/,1433215316907826_1891525394410147,1896,14,37,醫生將他腹部開口袋然後把把手縫進去，原本以為會變成鐘樓怪人但沒想到會這麼強大！
1.43322E+15,TEEPR 趣味新聞,呃...,2016-10-25T16:08:43+0000,link,http://www.teepr.com/53216/jasonhuang/26%E5%80%8B%E5%8F%B2%E4%B8%8A%E6%9C%80%E8%AE%93%E4%BA%BA%E5%B0%B7%E5%B0%AC%E7%9A%84%E6%99%82%E5%88%BB%EF%BC%8C%E8%AE%93%E9%80%B2%E9%8C%AF%E5%BB%81%E6%89%80%E6%84%9F%E8%A6%BA%E8%B5%B7%E4%BE%86%E6%98%AF/,1433215316907826_1891502374412449,4553,21,129,26個史上最讓人尷尬的時刻，讓進錯廁所相比之下感覺起來是件很光榮的事情！
1.43322E+15,TEEPR 趣味新聞,超爆笑！,2016-10-25T16:05:49+0000,link,http://www.teepr.com/234998/edwardliu/%E9%80%99%E5%90%8D12%E6%AD%B2%E5%B0%8F%E8%83%96%E5%BC%9F%E4%B8%8D%E7%9F%A5%E9%81%93%E7%82%BA%E4%BB%80%E9%BA%BC%E9%96%8B%E5%A7%8B%E8%B6%85%E6%84%9B%E6%B4%97%E6%BE%A1%E8%AE%93%E7%88%B6%E6%AF%8D%E8%B6%85/,1433215316907826_1891501684412518,2982,54,170,這名12歲小胖弟不知道為什麼開始超愛洗澡讓父母超疑惑，他們偷偷進去看時…都笑到叫鄉親父老都來看！
1.43322E+15,TEEPR 趣味新聞,"成為真正的公主！

<U+2600> 只想看有趣的新聞？快下載！<U+2600>
Android：goo.gl/A38KdO
iOS：goo.gl/lTIZW1",2016-10-25T16:03:08+0000,link,http://www.teepr.com/577340/cindyleung/%e8%bf%aa%e5%a3%ab%e5%b0%bc%e6%a8%82%e5%9c%92%e5%ae%a3%e5%b8%83%e8%ae%93%e6%83%85%e4%be%b6%e5%8c%85%e5%a0%b4%e7%b5%90%e5%a9%9a/,1433215316907826_1891498471079506,1014,11,19,迪士尼樂園宣布在夜晚開放讓情侶包場結婚，最奢華的「城堡婚禮燭光晚餐」夢想成真！
1.43322E+15,TEEPR 趣味新聞,看VR色色片的危險,2016-10-25T15:01:53+0000,link,http://www.teepr.com/581577/jonhsieh/%e8%99%9b%e6%93%ac%e5%af%a6%e5%a2%83%e7%9c%bc%e9%8f%a1%e7%9a%84%e5%8d%b1%e9%9a%aa/,1433215316907826_1891477574414929,2538,19,82,這就是使用虛擬實境看愛愛片時會發生的「最可怕危機」。
1.43322E+15,TEEPR 趣味新聞,7-11害的！,2016-10-25T14:45:21+0000,link,http://www.teepr.com/581842/angelpan/%e4%b8%96%e7%95%8c%e7%ae%a1%e7%90%86%e5%a4%a7%e5%b8%ab%e5%a4%a7%e5%89%8d%e7%a0%94%e4%b8%80%e8%a7%a3%e6%9e%90%e4%bd%8e%e6%85%be%e6%9c%9b%e4%b8%96%e4%bb%a3%e5%88%b0%e4%be%86/,1433215316907826_1891468761082477,2788,44,106,世界首席經濟達人說：「7-11正在毀滅這一代的年輕人」！
1.43322E+15,TEEPR 趣味新聞,落差太大了...,2016-10-25T14:30:24+0000,link,http://www.teepr.com/581953/jonhsieh/%e5%8f%af%e6%84%9b%e5%a4%a7%e7%9c%bc%e6%ad%a3%e5%a6%b9%e7%b4%a0%e9%a1%8f%e5%b7%ae%e8%b6%85%e5%a4%a7/,1433215316907826_1891462121083141,2952,63,144,這名超可愛大眼正妹PO出素顏照，難以接受的「真相」讓女孩們衝去拜師了…
1.43322E+15,TEEPR 趣味新聞,海中央怎麼會有牛？！,2016-10-25T14:15:19+0000,link,http://www.teepr.com/581945/jonhsieh/%e4%b8%80%e6%a2%9d%e9%af%8a%e9%ad%9a%e5%95%83%e9%a3%9f%e4%b8%80%e9%a0%ad%e7%89%9b/,1433215316907826_1891455087750511,4467,27,148,這群人拍到一條鯊魚啃食「一頭牛」的血腥畫面，地點竟然是在海中央？！
1.43322E+15,TEEPR 趣味新聞,要懂得愛之前，一定要習慣單身！,2016-10-25T14:02:09+0000,link,http://www.teepr.com/581776/angelpan/7%e5%bc%b5%e8%ad%89%e6%98%8e%e5%96%ae%e8%ba%ab%e6%af%94%e8%bc%83%e5%a5%bd%e7%9a%84%e6%8f%92%e7%95%ab/,1433215316907826_1891449801084373,9709,143,1630,7張超中肯插畫證明寧願單身也不要跟錯的人在一起。
1.43322E+15,TEEPR 趣味新聞,黑美女！,2016-10-25T13:43:55+0000,link,http://www.teepr.com/581826/jonhsieh/19%e6%ad%b2%e7%88%86%e9%bb%91%e7%9a%ae%e8%86%9a%e5%a5%b3%e6%a8%a1/,1433215316907826_1891442817751738,38028,1615,1869,19歲從小被嘲笑到大的「最黑皮膚」女孩，現在當上名模讓所有人看到什麼是「真正的美！」
1.43322E+15,TEEPR 趣味新聞,這貼圖不能這樣用...太煩了,2016-10-25T13:26:23+0000,link,http://www.teepr.com/581586/jonhsieh/%e4%bd%a0%e7%9a%84%e5%90%8d%e5%ad%97line%e8%b2%bc%e5%9c%96%e5%87%ba%e7%88%90/,1433215316907826_1891427517753268,2182,5,45,《你的名字。》Line貼圖出爐，真正作用讓網友已經煩到快抓狂了！
